ds,revenue_yhat_arima,orders_yhat_arima,unique_customers_yhat_arima,aov_yhat_arima,returning_customers_yhat_arima,refunds_count_yhat_xgb,refunds_amount_yhat_arima,cancellations_count_yhat_arima,cancellations_amount_yhat_xgb
2024-11-30,,,,,,,,0.276537426688119,756.16565
2024-12-31,,,,,5.335891842024152,2.9996226,1674.0238095238087,-0.157488258516418,0.0053193714
2025-01-31,19132.86666666667,30.222222222222218,28.933333333333334,680.7733407481824,5.335891842024152,1.3944497,1674.0238095238087,0.20474694535965055,0.0053193714
2025-02-28,19132.86666666667,30.222222222222218,28.933333333333334,680.7733407481824,5.335891842024152,1.4678199,1674.0238095238087,0.20474694535965055,0.0053193714
2025-03-31,19132.86666666667,30.222222222222218,28.933333333333334,680.7733407481824,5.335891842024152,1.8869089,1674.0238095238087,0.20474694535965055,0.0053193714
2025-04-30,19132.86666666667,30.222222222222218,28.933333333333334,680.7733407481824,5.335891842024152,2.033091,1674.0238095238087,0.20474694535965055,0.0053193714
2025-05-31,19132.86666666667,30.222222222222218,28.933333333333334,680.7733407481824,5.335891842024152,1.8348331,1674.0238095238087,,
2025-06-30,19132.86666666667,30.222222222222218,28.933333333333334,680.7733407481824,,,,,
